brood_year,stock_id,stock_name,region_id,life_hist,surv,origin,basin,exclude,dataset
2008,WSH,Willamette,COL,Y,0.0138,H,COL,No,2
2009,WSH,Willamette,COL,Y,0.0078,H,COL,No,2
2010,WSH,Willamette,COL,Y,0.0138,H,COL,No,2
2011,WSH,Willamette,COL,Y,NA,H,COL,No,2
2012,WSH,Willamette,COL,Y,0.0099,H,COL,No,2
2013,WSH,Willamette,COL,Y,0.0128,H,COL,No,2
1971,BQR,Big Qualicum,SOG,SY,NA,H,SOG,No,3
1972,BQR,Big Qualicum,SOG,SY,NA,H,SOG,No,3
1973,BQR,Big Qualicum,SOG,SY,0.0938,H,SOG,No,3
1974,BQR,Big Qualicum,SOG,SY,0.2544,H,SOG,No,3
1975,BQR,Big Qualicum,SOG,SY,0.0935,H,SOG,No,3
1976,BQR,Big Qualicum,SOG,SY,0.2062,H,SOG,No,3
1977,BQR,Big Qualicum,SOG,SY,0.0382,H,SOG,No,3
1978,BQR,Big Qualicum,SOG,SY,0.0205,H,SOG,No,3
1979,BQR,Big Qualicum,SOG,SY,0.0089,H,SOG,No,3
1980,BQR,Big Qualicum,SOG,SY,0.0083,H,SOG,No,3
1981,BQR,Big Qualicum,SOG,SY,0.0186,H,SOG,No,3
1982,BQR,Big Qualicum,SOG,SY,0.0299,H,SOG,No,3
1983,BQR,Big Qualicum,SOG,SY,0.0263,H,SOG,No,3
1984,BQR,Big Qualicum,SOG,SY,0.0042,H,SOG,No,3
1985,BQR,Big Qualicum,SOG,SY,0.0044,H,SOG,No,3
1986,BQR,Big Qualicum,SOG,SY,0.0131,H,SOG,No,3
1987,BQR,Big Qualicum,SOG,SY,0.0052,H,SOG,No,3
1988,BQR,Big Qualicum,SOG,SY,0.0113,H,SOG,No,3
1989,BQR,Big Qualicum,SOG,SY,0.0069,H,SOG,No,3
1990,BQR,Big Qualicum,SOG,SY,0.0077,H,SOG,No,3
1991,BQR,Big Qualicum,SOG,SY,0.0041,H,SOG,No,3
1992,BQR,Big Qualicum,SOG,SY,0.0012,H,SOG,No,3
1993,BQR,Big Qualicum,SOG,SY,0.0058,H,SOG,No,3
1994,BQR,Big Qualicum,SOG,SY,0.004,H,SOG,No,3
1995,BQR,Big Qualicum,SOG,SY,0.0023,H,SOG,No,3
1996,BQR,Big Qualicum,SOG,SY,0.0038,H,SOG,No,3
1997,BQR,Big Qualicum,SOG,SY,0.0056,H,SOG,No,3
1998,BQR,Big Qualicum,SOG,SY,0.0053,H,SOG,No,3
1999,BQR,Big Qualicum,SOG,SY,0.0048,H,SOG,No,3
2000,BQR,Big Qualicum,SOG,SY,0.0027,H,SOG,No,3
2001,BQR,Big Qualicum,SOG,SY,0.0067,H,SOG,No,3
2002,BQR,Big Qualicum,SOG,SY,0.0054,H,SOG,No,3
2003,BQR,Big Qualicum,SOG,SY,0.013,H,SOG,No,3
2004,BQR,Big Qualicum,SOG,SY,0.0016,H,SOG,No,3
2005,BQR,Big Qualicum,SOG,SY,0.0074,H,SOG,No,3
2006,BQR,Big Qualicum,SOG,SY,0.0074,H,SOG,No,3
2007,BQR,Big Qualicum,SOG,SY,0.0053,H,SOG,No,3
2008,BQR,Big Qualicum,SOG,SY,0.0056,H,SOG,No,3
2009,BQR,Big Qualicum,SOG,SY,0.0042,H,SOG,No,3
2010,BQR,Big Qualicum,SOG,SY,0.004,H,SOG,No,3
2011,BQR,Big Qualicum,SOG,SY,0.0157,H,SOG,No,3
2012,BQR,Big Qualicum,SOG,SY,0.01,H,SOG,No,3
2013,BQR,Big Qualicum,SOG,SY,0.0066,H,SOG,No,3
1971,CHI,Chilliwack,FRA,SY,NA,H,SOG,No,3
1972,CHI,Chilliwack,FRA,SY,NA,H,SOG,No,3
1973,CHI,Chilliwack,FRA,SY,NA,H,SOG,No,3
1974,CHI,Chilliwack,FRA,SY,NA,H,SOG,No,3
1975,CHI,Chilliwack,FRA,SY,NA,H,SOG,No,3
1976,CHI,Chilliwack,FRA,SY,NA,H,SOG,No,3
1977,CHI,Chilliwack,FRA,SY,NA,H,SOG,No,3
1978,CHI,Chilliwack,FRA,SY,NA,H,SOG,No,3
1979,CHI,Chilliwack,FRA,SY,NA,H,SOG,No,3
1980,CHI,Chilliwack,FRA,SY,NA,H,SOG,No,3
1981,CHI,Chilliwack,FRA,SY,0.3055,H,SOG,No,3
1982,CHI,Chilliwack,FRA,SY,0.0503,H,SOG,No,3
1983,CHI,Chilliwack,FRA,SY,0.0946,H,SOG,No,3
1984,CHI,Chilliwack,FRA,SY,0.1309,H,SOG,No,3
1985,CHI,Chilliwack,FRA,SY,0.0398,H,SOG,No,3
1986,CHI,Chilliwack,FRA,SY,0.2864,H,SOG,No,3
1987,CHI,Chilliwack,FRA,SY,0.069,H,SOG,No,3
1988,CHI,Chilliwack,FRA,SY,0.284,H,SOG,No,3
1989,CHI,Chilliwack,FRA,SY,0.2141,H,SOG,No,3
1990,CHI,Chilliwack,FRA,SY,0.0651,H,SOG,No,3
1991,CHI,Chilliwack,FRA,SY,0.0168,H,SOG,No,3
1992,CHI,Chilliwack,FRA,SY,0.0556,H,SOG,No,3
1993,CHI,Chilliwack,FRA,SY,0.0544,H,SOG,No,3
1994,CHI,Chilliwack,FRA,SY,0.1168,H,SOG,No,3
1995,CHI,Chilliwack,FRA,SY,0.0388,H,SOG,No,3
1996,CHI,Chilliwack,FRA,SY,0.1649,H,SOG,No,3
1997,CHI,Chilliwack,FRA,SY,0.0305,H,SOG,No,3
1998,CHI,Chilliwack,FRA,SY,0.1224,H,SOG,No,3
1999,CHI,Chilliwack,FRA,SY,0.1971,H,SOG,No,3
2000,CHI,Chilliwack,FRA,SY,0.1553,H,SOG,No,3
2001,CHI,Chilliwack,FRA,SY,0.1321,H,SOG,No,3
2002,CHI,Chilliwack,FRA,SY,0.0942,H,SOG,No,3
2003,CHI,Chilliwack,FRA,SY,0.1059,H,SOG,No,3
2004,CHI,Chilliwack,FRA,SY,0.0185,H,SOG,No,3
2005,CHI,Chilliwack,FRA,SY,0.1372,H,SOG,No,3
2006,CHI,Chilliwack,FRA,SY,0.0231,H,SOG,No,3
2007,CHI,Chilliwack,FRA,SY,0.2229,H,SOG,No,3
2008,CHI,Chilliwack,FRA,SY,0.1154,H,SOG,No,3
2009,CHI,Chilliwack,FRA,SY,0.0625,H,SOG,No,3
2010,CHI,Chilliwack,FRA,SY,0.1932,H,SOG,No,3
2011,CHI,Chilliwack,FRA,SY,0.1576,H,SOG,No,3
2012,CHI,Chilliwack,FRA,SY,0.0847,H,SOG,No,3
2013,CHI,Chilliwack,FRA,SY,0.0447,H,SOG,No,3
1971,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1972,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1973,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1974,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1975,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1976,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1977,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1978,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1979,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1980,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1981,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1982,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1983,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1984,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1985,COW,Cowichan,SOG,SY,0.0267,H,SOG,No,3
1986,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
1987,COW,Cowichan,SOG,SY,0.0334,H,SOG,No,3
1988,COW,Cowichan,SOG,SY,0.0557,H,SOG,No,3
1989,COW,Cowichan,SOG,SY,0.0637,H,SOG,No,3
1990,COW,Cowichan,SOG,SY,0.0683,H,SOG,No,3
1991,COW,Cowichan,SOG,SY,0.0272,H,SOG,No,3
1992,COW,Cowichan,SOG,SY,0.0256,H,SOG,No,3
1993,COW,Cowichan,SOG,SY,0.018,H,SOG,No,3
1994,COW,Cowichan,SOG,SY,0.0174,H,SOG,No,3
1995,COW,Cowichan,SOG,SY,0.0088,H,SOG,No,3
1996,COW,Cowichan,SOG,SY,0.0083,H,SOG,No,3
1997,COW,Cowichan,SOG,SY,0.011,H,SOG,No,3
1998,COW,Cowichan,SOG,SY,0.0129,H,SOG,No,3
1999,COW,Cowichan,SOG,SY,0.0094,H,SOG,No,3
2000,COW,Cowichan,SOG,SY,0.0047,H,SOG,No,3
2001,COW,Cowichan,SOG,SY,0.0058,H,SOG,No,3
2002,COW,Cowichan,SOG,SY,0.0033,H,SOG,No,3
2003,COW,Cowichan,SOG,SY,0.0046,H,SOG,No,3
2004,COW,Cowichan,SOG,SY,NA,H,SOG,No,3
2005,COW,Cowichan,SOG,SY,0.0045,H,SOG,No,3
2006,COW,Cowichan,SOG,SY,0.0035,H,SOG,No,3
2007,COW,Cowichan,SOG,SY,0.0068,H,SOG,No,3
2008,COW,Cowichan,SOG,SY,0.0091,H,SOG,No,3
2009,COW,Cowichan,SOG,SY,0.016,H,SOG,No,3
2010,COW,Cowichan,SOG,SY,0.0197,H,SOG,No,3
2011,COW,Cowichan,SOG,SY,0.0167,H,SOG,No,3
2012,COW,Cowichan,SOG,SY,0.0088,H,SOG,No,3
2013,COW,Cowichan,SOG,SY,0.0065,H,SOG,No,3
1971,CWF,Cowlitz Fall Tule,COL,SY,NA,H,COL,No,3
1972,CWF,Cowlitz Fall Tule,COL,SY,NA,H,COL,No,3
1973,CWF,Cowlitz Fall Tule,COL,SY,NA,H,COL,No,3
1974,CWF,Cowlitz Fall Tule,COL,SY,NA,H,COL,No,3
1975,CWF,Cowlitz Fall Tule,COL,SY,NA,H,COL,No,3
1976,CWF,Cowlitz Fall Tule,COL,SY,NA,H,COL,No,3
1977,CWF,Cowlitz Fall Tule,COL,SY,0.011,H,COL,No,3
1978,CWF,Cowlitz Fall Tule,COL,SY,0.0081,H,COL,No,3
1979,CWF,Cowlitz Fall Tule,COL,SY,0.0044,H,COL,No,3
1980,CWF,Cowlitz Fall Tule,COL,SY,0.0129,H,COL,No,3
1981,CWF,Cowlitz Fall Tule,COL,SY,0.0066,H,COL,No,3
1982,CWF,Cowlitz Fall Tule,COL,SY,0.0093,H,COL,No,3
1983,CWF,Cowlitz Fall Tule,COL,SY,0.0272,H,COL,No,3
1984,CWF,Cowlitz Fall Tule,COL,SY,0.0354,H,COL,No,3
1985,CWF,Cowlitz Fall Tule,COL,SY,0.0074,H,COL,No,3
1986,CWF,Cowlitz Fall Tule,COL,SY,0.0047,H,COL,No,3
1987,CWF,Cowlitz Fall Tule,COL,SY,0.0014,H,COL,No,3
1988,CWF,Cowlitz Fall Tule,COL,SY,0.0035,H,COL,No,3
1989,CWF,Cowlitz Fall Tule,COL,SY,0.0026,H,COL,No,3
1990,CWF,Cowlitz Fall Tule,COL,SY,0.0053,H,COL,No,3
1991,CWF,Cowlitz Fall Tule,COL,SY,0.0021,H,COL,No,3
1992,CWF,Cowlitz Fall Tule,COL,SY,0.0035,H,COL,No,3
1993,CWF,Cowlitz Fall Tule,COL,SY,0.0036,H,COL,No,3
1994,CWF,Cowlitz Fall Tule,COL,SY,0.0006,H,COL,No,3
1995,CWF,Cowlitz Fall Tule,COL,SY,0.0023,H,COL,No,3
1996,CWF,Cowlitz Fall Tule,COL,SY,0.0014,H,COL,No,3
1997,CWF,Cowlitz Fall Tule,COL,SY,0.0019,H,COL,No,3
1998,CWF,Cowlitz Fall Tule,COL,SY,0.005,H,COL,No,3
1999,CWF,Cowlitz Fall Tule,COL,SY,0.0128,H,COL,No,3
2000,CWF,Cowlitz Fall Tule,COL,SY,0.0017,H,COL,No,3
2001,CWF,Cowlitz Fall Tule,COL,SY,0.004,H,COL,No,3
2002,CWF,Cowlitz Fall Tule,COL,SY,0.0014,H,COL,No,3
2003,CWF,Cowlitz Fall Tule,COL,SY,0.0016,H,COL,No,3
2004,CWF,Cowlitz Fall Tule,COL,SY,0.0011,H,COL,No,3
2005,CWF,Cowlitz Fall Tule,COL,SY,0.0044,H,COL,No,3
2006,CWF,Cowlitz Fall Tule,COL,SY,0.0066,H,COL,No,3
2007,CWF,Cowlitz Fall Tule,COL,SY,0.0214,H,COL,No,3
2008,CWF,Cowlitz Fall Tule,COL,SY,0.008,H,COL,No,3
2009,CWF,Cowlitz Fall Tule,COL,SY,0.0077,H,COL,No,3
2010,CWF,Cowlitz Fall Tule,COL,SY,0.0124,H,COL,No,3
2011,CWF,Cowlitz Fall Tule,COL,SY,0.0023,H,COL,No,3
2012,CWF,Cowlitz Fall Tule,COL,SY,0.0059,H,COL,No,3
2013,CWF,Cowlitz Fall Tule,COL,SY,0.0013,H,COL,No,3
1971,ELK,Elk River,OR,SY,NA,H,COAST,No,3
1972,ELK,Elk River,OR,SY,NA,H,COAST,No,3
1973,ELK,Elk River,OR,SY,NA,H,COAST,No,3
1974,ELK,Elk River,OR,SY,NA,H,COAST,No,3
1975,ELK,Elk River,OR,SY,NA,H,COAST,No,3
1976,ELK,Elk River,OR,SY,NA,H,COAST,No,3
1977,ELK,Elk River,OR,SY,NA,H,COAST,No,3
1978,ELK,Elk River,OR,SY,NA,H,COAST,No,3
1979,ELK,Elk River,OR,SY,0.1056,H,COAST,No,3
1980,ELK,Elk River,OR,SY,0.1463,H,COAST,No,3
1981,ELK,Elk River,OR,SY,0.054,H,COAST,No,3
1982,ELK,Elk River,OR,SY,0.0104,H,COAST,No,3
1983,ELK,Elk River,OR,SY,0.329,H,COAST,No,3
1984,ELK,Elk River,OR,SY,0.174,H,COAST,No,3
1985,ELK,Elk River,OR,SY,0.2202,H,COAST,No,3
1986,ELK,Elk River,OR,SY,0.0742,H,COAST,No,3
1987,ELK,Elk River,OR,SY,0.0307,H,COAST,No,3
1988,ELK,Elk River,OR,SY,0.0252,H,COAST,No,3
1989,ELK,Elk River,OR,SY,0.0725,H,COAST,No,3
1990,ELK,Elk River,OR,SY,0.0392,H,COAST,No,3
1991,ELK,Elk River,OR,SY,0.0367,H,COAST,No,3
1992,ELK,Elk River,OR,SY,0.063,H,COAST,No,3
1993,ELK,Elk River,OR,SY,0.1102,H,COAST,No,3
1994,ELK,Elk River,OR,SY,0.0574,H,COAST,No,3
1995,ELK,Elk River,OR,SY,0.083,H,COAST,No,3
1996,ELK,Elk River,OR,SY,0.0157,H,COAST,No,3
1997,ELK,Elk River,OR,SY,0.1552,H,COAST,No,3
1998,ELK,Elk River,OR,SY,0.1066,H,COAST,No,3
1999,ELK,Elk River,OR,SY,0.0921,H,COAST,No,3
2000,ELK,Elk River,OR,SY,0.0649,H,COAST,No,3
2001,ELK,Elk River,OR,SY,0.0307,H,COAST,No,3
2002,ELK,Elk River,OR,SY,0.0312,H,COAST,No,3
2003,ELK,Elk River,OR,SY,0.0214,H,COAST,No,3
2004,ELK,Elk River,OR,SY,0.0707,H,COAST,No,3
2005,ELK,Elk River,OR,SY,0.0251,H,COAST,No,3
2006,ELK,Elk River,OR,SY,0.1669,H,COAST,No,3
2007,ELK,Elk River,OR,SY,0.0646,H,COAST,No,3
2008,ELK,Elk River,OR,SY,0.0541,H,COAST,No,3
2009,ELK,Elk River,OR,SY,0.1072,H,COAST,No,3
2010,ELK,Elk River,OR,SY,0.0379,H,COAST,No,3
2011,ELK,Elk River,OR,SY,0.0292,H,COAST,No,3
2012,ELK,Elk River,OR,SY,0.0846,H,COAST,No,3
2013,ELK,Elk River,OR,SY,0.0151,H,COAST,No,3
1971,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1972,GAD,George Adams,HOOD,SY,0.008,H,PS,No,3
1973,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1974,GAD,George Adams,HOOD,SY,0.0366,H,PS,No,3
1975,GAD,George Adams,HOOD,SY,0.0055,H,PS,No,3
1976,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1977,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1978,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1979,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1980,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1981,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1982,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1983,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1984,GAD,George Adams,HOOD,SY,NA,H,PS,No,3
1985,GAD,George Adams,HOOD,SY,0.0279,H,PS,No,3
1986,GAD,George Adams,HOOD,SY,0.016,H,PS,No,3
1987,GAD,George Adams,HOOD,SY,0.0291,H,PS,No,3
1988,GAD,George Adams,HOOD,SY,0.0035,H,PS,No,3
1989,GAD,George Adams,HOOD,SY,0.0022,H,PS,No,3
1990,GAD,George Adams,HOOD,SY,0.0004,H,PS,No,3
1991,GAD,George Adams,HOOD,SY,0.0013,H,PS,No,3
1992,GAD,George Adams,HOOD,SY,0.0042,H,PS,No,3
1993,GAD,George Adams,HOOD,SY,0.008,H,PS,No,3
1994,GAD,George Adams,HOOD,SY,0.0014,H,PS,No,3
1995,GAD,George Adams,HOOD,SY,0.0025,H,PS,No,3
1996,GAD,George Adams,HOOD,SY,0.0215,H,PS,No,3
1997,GAD,George Adams,HOOD,SY,0.0033,H,PS,No,3
1998,GAD,George Adams,HOOD,SY,0.0181,H,PS,No,3
1999,GAD,George Adams,HOOD,SY,0.014,H,PS,No,3
2000,GAD,George Adams,HOOD,SY,0.0133,H,PS,No,3
2001,GAD,George Adams,HOOD,SY,0.0141,H,PS,No,3
2002,GAD,George Adams,HOOD,SY,0.0222,H,PS,No,3
2003,GAD,George Adams,HOOD,SY,0.0167,H,PS,No,3
2004,GAD,George Adams,HOOD,SY,0.0082,H,PS,No,3
2005,GAD,George Adams,HOOD,SY,0.0225,H,PS,No,3
2006,GAD,George Adams,HOOD,SY,0.0102,H,PS,No,3
2007,GAD,George Adams,HOOD,SY,0.0386,H,PS,No,3
2008,GAD,George Adams,HOOD,SY,0.0105,H,PS,No,3
2009,GAD,George Adams,HOOD,SY,0.0497,H,PS,No,3
2010,GAD,George Adams,HOOD,SY,0.0182,H,PS,No,3
2011,GAD,George Adams,HOOD,SY,0.0137,H,PS,No,3
2012,GAD,George Adams,HOOD,SY,0.0092,H,PS,No,3
2013,GAD,George Adams,HOOD,SY,0.0255,H,PS,No,3
1971,GRN,Green,MPS,SY,0.0078,H,PS,No,3
1972,GRN,Green,MPS,SY,0.0064,H,PS,No,3
1973,GRN,Green,MPS,SY,NA,H,PS,No,3
1974,GRN,Green,MPS,SY,0.0264,H,PS,No,3
1975,GRN,Green,MPS,SY,0.0951,H,PS,No,3
1976,GRN,Green,MPS,SY,NA,H,PS,No,3
1977,GRN,Green,MPS,SY,NA,H,PS,No,3
1978,GRN,Green,MPS,SY,0.0166,H,PS,No,3
1979,GRN,Green,MPS,SY,0.0429,H,PS,No,3
1980,GRN,Green,MPS,SY,0.0036,H,PS,No,3
1981,GRN,Green,MPS,SY,0.0207,H,PS,No,3
1982,GRN,Green,MPS,SY,NA,H,PS,No,3
1983,GRN,Green,MPS,SY,NA,H,PS,No,3
1984,GRN,Green,MPS,SY,NA,H,PS,No,3
1985,GRN,Green,MPS,SY,0.0073,H,PS,No,3
1986,GRN,Green,MPS,SY,0.0777,H,PS,No,3
1987,GRN,Green,MPS,SY,0.0027,H,PS,No,3
1988,GRN,Green,MPS,SY,0.0169,H,PS,No,3
1989,GRN,Green,MPS,SY,0.0034,H,PS,No,3
1990,GRN,Green,MPS,SY,0.015,H,PS,No,3
1991,GRN,Green,MPS,SY,0.0038,H,PS,No,3
1992,GRN,Green,MPS,SY,0.0139,H,PS,No,3
1993,GRN,Green,MPS,SY,0.0145,H,PS,No,3
1994,GRN,Green,MPS,SY,0.0091,H,PS,No,3
1995,GRN,Green,MPS,SY,0.0069,H,PS,No,3
1996,GRN,Green,MPS,SY,0.0106,H,PS,No,3
1997,GRN,Green,MPS,SY,0.0061,H,PS,No,3
1998,GRN,Green,MPS,SY,0.0326,H,PS,No,3
1999,GRN,Green,MPS,SY,0.0124,H,PS,No,3
2000,GRN,Green,MPS,SY,0.0102,H,PS,No,3
2001,GRN,Green,MPS,SY,0.0041,H,PS,No,3
2002,GRN,Green,MPS,SY,0.0193,H,PS,No,3
2003,GRN,Green,MPS,SY,0.0123,H,PS,No,3
2004,GRN,Green,MPS,SY,0.0158,H,PS,No,3
2005,GRN,Green,MPS,SY,0.0258,H,PS,No,3
2006,GRN,Green,MPS,SY,0.0082,H,PS,No,3
2007,GRN,Green,MPS,SY,0.018,H,PS,No,3
2008,GRN,Green,MPS,SY,0.0069,H,PS,No,3
2009,GRN,Green,MPS,SY,0.0161,H,PS,No,3
2010,GRN,Green,MPS,SY,0.0056,H,PS,No,3
2011,GRN,Green,MPS,SY,0.0063,H,PS,No,3
2012,GRN,Green,MPS,SY,0.0036,H,PS,No,3
2013,GRN,Green,MPS,SY,0.012,H,PS,No,3
1971,GRO,Grovers Creek,MPS,SY,NA,H,PS,No,3
1972,GRO,Grovers Creek,MPS,SY,NA,H,PS,No,3
1973,GRO,Grovers Creek,MPS,SY,NA,H,PS,No,3
1974,GRO,Grovers Creek,MPS,SY,NA,H,PS,No,3
1975,GRO,Grovers Creek,MPS,SY,NA,H,PS,No,3
1976,GRO,Grovers Creek,MPS,SY,NA,H,PS,No,3
1977,GRO,Grovers Creek,MPS,SY,NA,H,PS,No,3
1978,GRO,Grovers Creek,MPS,SY,NA,H,PS,No,3
1979,GRO,Grovers Creek,MPS,SY,NA,H,PS,No,3
1980,GRO,Grovers Creek,MPS,SY,NA,H,PS,No,3
1981,GRO,Grovers Creek,MPS,SY,0.0766,H,PS,No,3
1982,GRO,Grovers Creek,MPS,SY,0.0228,H,PS,No,3
1983,GRO,Grovers Creek,MPS,SY,0.0208,H,PS,No,3
1984,GRO,Grovers Creek,MPS,SY,0.0383,H,PS,No,3
1985,GRO,Grovers Creek,MPS,SY,0.0198,H,PS,No,3
1986,GRO,Grovers Creek,MPS,SY,0.0455,H,PS,No,3
1987,GRO,Grovers Creek,MPS,SY,0.014,H,PS,No,3
1988,GRO,Grovers Creek,MPS,SY,0.0031,H,PS,No,3
1989,GRO,Grovers Creek,MPS,SY,0.0048,H,PS,No,3
1990,GRO,Grovers Creek,MPS,SY,0.0221,H,PS,No,3
1991,GRO,Grovers Creek,MPS,SY,0.0083,H,PS,No,3
1992,GRO,Grovers Creek,MPS,SY,0.058,H,PS,No,3
1993,GRO,Grovers Creek,MPS,SY,0.0593,H,PS,No,3
1994,GRO,Grovers Creek,MPS,SY,0.0163,H,PS,No,3
1995,GRO,Grovers Creek,MPS,SY,0.0042,H,PS,No,3
1996,GRO,Grovers Creek,MPS,SY,0.0318,H,PS,No,3
1997,GRO,Grovers Creek,MPS,SY,0.0184,H,PS,No,3
1998,GRO,Grovers Creek,MPS,SY,0.0487,H,PS,No,3
1999,GRO,Grovers Creek,MPS,SY,0.032,H,PS,No,3
2000,GRO,Grovers Creek,MPS,SY,0.0206,H,PS,No,3
2001,GRO,Grovers Creek,MPS,SY,0.0156,H,PS,No,3
2002,GRO,Grovers Creek,MPS,SY,0.0237,H,PS,No,3
2003,GRO,Grovers Creek,MPS,SY,0.0348,H,PS,No,3
2004,GRO,Grovers Creek,MPS,SY,0.035,H,PS,No,3
2005,GRO,Grovers Creek,MPS,SY,0.029,H,PS,No,3
2006,GRO,Grovers Creek,MPS,SY,0.0187,H,PS,No,3
2007,GRO,Grovers Creek,MPS,SY,0.0391,H,PS,No,3
2008,GRO,Grovers Creek,MPS,SY,0.0098,H,PS,No,3
2009,GRO,Grovers Creek,MPS,SY,0.0382,H,PS,No,3
2010,GRO,Grovers Creek,MPS,SY,0.014,H,PS,No,3
2011,GRO,Grovers Creek,MPS,SY,0.0322,H,PS,No,3
2012,GRO,Grovers Creek,MPS,SY,0.0119,H,PS,No,3
2013,GRO,Grovers Creek,MPS,SY,0.0177,H,PS,No,3
1971,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
1972,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
1973,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
1974,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
1975,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
1976,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
1977,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
1978,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
1979,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
1980,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
1981,HAR,Harrison,FRA,SY,0.2397,H,SOG,No,3
1982,HAR,Harrison,FRA,SY,0.038,H,SOG,No,3
1983,HAR,Harrison,FRA,SY,0.0107,H,SOG,No,3
1984,HAR,Harrison,FRA,SY,0.0111,H,SOG,No,3
1985,HAR,Harrison,FRA,SY,0.0137,H,SOG,No,3
1986,HAR,Harrison,FRA,SY,0.0722,H,SOG,No,3
1987,HAR,Harrison,FRA,SY,0.0263,H,SOG,No,3
1988,HAR,Harrison,FRA,SY,0.1085,H,SOG,No,3
1989,HAR,Harrison,FRA,SY,0.0721,H,SOG,No,3
1990,HAR,Harrison,FRA,SY,0.022,H,SOG,No,3
1991,HAR,Harrison,FRA,SY,0.004,H,SOG,No,3
1992,HAR,Harrison,FRA,SY,0.0065,H,SOG,No,3
1993,HAR,Harrison,FRA,SY,0.0205,H,SOG,No,3
1994,HAR,Harrison,FRA,SY,0.0378,H,SOG,No,3
1995,HAR,Harrison,FRA,SY,0.01,H,SOG,No,3
1996,HAR,Harrison,FRA,SY,0.0232,H,SOG,No,3
1997,HAR,Harrison,FRA,SY,0.0083,H,SOG,No,3
1998,HAR,Harrison,FRA,SY,0.0092,H,SOG,No,3
1999,HAR,Harrison,FRA,SY,0.021,H,SOG,No,3
2000,HAR,Harrison,FRA,SY,0.0144,H,SOG,No,3
2001,HAR,Harrison,FRA,SY,0.0241,H,SOG,No,3
2002,HAR,Harrison,FRA,SY,0.0086,H,SOG,No,3
2003,HAR,Harrison,FRA,SY,0.0137,H,SOG,No,3
2004,HAR,Harrison,FRA,SY,NA,H,SOG,No,3
2005,HAR,Harrison,FRA,SY,0.068,H,SOG,No,3
2006,HAR,Harrison,FRA,SY,0.0075,H,SOG,No,3
2007,HAR,Harrison,FRA,SY,0.0574,H,SOG,No,3
2008,HAR,Harrison,FRA,SY,0.0199,H,SOG,No,3
2009,HAR,Harrison,FRA,SY,0.0103,H,SOG,No,3
2010,HAR,Harrison,FRA,SY,0.047,H,SOG,No,3
2011,HAR,Harrison,FRA,SY,0.035,H,SOG,No,3
2012,HAR,Harrison,FRA,SY,0.007,H,SOG,No,3
2013,HAR,Harrison,FRA,SY,0.0187,H,SOG,No,3
1971,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1972,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1973,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1974,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1975,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1976,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1977,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1978,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1979,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1980,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1981,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1982,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1983,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
