year,stock_id,stock_name,origin,region_id,surv,basin,exclude,dataset_id
2011,KEO,Keogh River,W,WCVI,NA,COAST,No,1
2012,KEO,Keogh River,W,WCVI,NA,COAST,No,1
2013,KEO,Keogh River,W,WCVI,NA,COAST,No,1
2014,KEO,Keogh River,W,WCVI,NA,COAST,No,1
2015,KEO,Keogh River,W,WCVI,NA,COAST,No,1
2016,KEO,Keogh River,W,WCVI,NA,COAST,No,1
2017,KEO,Keogh River,W,WCVI,NA,COAST,No,1
2018,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1972,LOU,Louis,H,FRA,NA,SOG,No,1
1973,LOU,Louis,H,FRA,NA,SOG,No,1
1974,LOU,Louis,H,FRA,NA,SOG,No,1
1975,LOU,Louis,H,FRA,NA,SOG,No,1
1976,LOU,Louis,H,FRA,NA,SOG,No,1
1977,LOU,Louis,H,FRA,NA,SOG,No,1
1978,LOU,Louis,H,FRA,NA,SOG,No,1
1979,LOU,Louis,H,FRA,NA,SOG,No,1
1980,LOU,Louis,H,FRA,NA,SOG,No,1
1981,LOU,Louis,H,FRA,NA,SOG,No,1
1982,LOU,Louis,H,FRA,NA,SOG,No,1
1983,LOU,Louis,H,FRA,NA,SOG,No,1
1984,LOU,Louis,H,FRA,NA,SOG,No,1
1985,LOU,Louis,H,FRA,NA,SOG,No,1
1986,LOU,Louis,H,FRA,NA,SOG,No,1
1987,LOU,Louis,H,FRA,NA,SOG,No,1
1988,LOU,Louis,H,FRA,NA,SOG,No,1
1989,LOU,Louis,H,FRA,NA,SOG,No,1
1990,LOU,Louis,H,FRA,0.0966,SOG,No,1
1991,LOU,Louis,H,FRA,0.0526,SOG,No,1
1992,LOU,Louis,H,FRA,0.0303,SOG,No,1
1993,LOU,Louis,H,FRA,0.0271,SOG,No,1
1994,LOU,Louis,H,FRA,0.0338,SOG,No,1
1995,LOU,Louis,H,FRA,NA,SOG,No,1
1996,LOU,Louis,H,FRA,NA,SOG,No,1
1997,LOU,Louis,H,FRA,NA,SOG,No,1
1998,LOU,Louis,H,FRA,NA,SOG,No,1
1999,LOU,Louis,H,FRA,0.0332,SOG,No,1
2000,LOU,Louis,H,FRA,0.0498,SOG,No,1
2001,LOU,Louis,H,FRA,0.024,SOG,No,1
2002,LOU,Louis,H,FRA,0.012,SOG,No,1
2003,LOU,Louis,H,FRA,0.0016,SOG,No,1
2004,LOU,Louis,H,FRA,0.0157,SOG,No,1
2005,LOU,Louis,H,FRA,0.0092,SOG,No,1
2006,LOU,Louis,H,FRA,0.0092,SOG,No,1
2007,LOU,Louis,H,FRA,0.0081,SOG,No,1
2008,LOU,Louis,H,FRA,NA,SOG,No,1
2009,LOU,Louis,H,FRA,NA,SOG,No,1
2010,LOU,Louis,H,FRA,NA,SOG,No,1
2011,LOU,Louis,H,FRA,NA,SOG,No,1
2012,LOU,Louis,H,FRA,NA,SOG,No,1
2013,LOU,Louis,H,FRA,NA,SOG,No,1
2014,LOU,Louis,H,FRA,NA,SOG,No,1
2015,LOU,Louis,H,FRA,NA,SOG,No,1
2016,LOU,Louis,H,FRA,NA,SOG,No,1
2017,LOU,Louis,H,FRA,NA,SOG,No,1
2018,LOU,Louis,H,FRA,NA,SOG,No,1
1972,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1973,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1974,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1975,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1976,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1977,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1978,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1979,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1980,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1981,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1982,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1983,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1984,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1985,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1986,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1987,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1988,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1989,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1990,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1991,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1992,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1993,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1994,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1995,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1996,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1997,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1998,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1999,MIL,Millard Creek,W,SOG,0.005,SOG,No,1
2000,MIL,Millard Creek,W,SOG,0.0121,SOG,No,1
2001,MIL,Millard Creek,W,SOG,0.0089,SOG,No,1
2002,MIL,Millard Creek,W,SOG,0.0191,SOG,No,1
2003,MIL,Millard Creek,W,SOG,0.0271,SOG,No,1
2004,MIL,Millard Creek,W,SOG,0.0645,SOG,No,1
2005,MIL,Millard Creek,W,SOG,0.0592,SOG,No,1
2006,MIL,Millard Creek,W,SOG,0.0458,SOG,No,1
2007,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2008,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2009,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2010,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2011,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2012,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2013,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2014,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2015,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2016,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2017,MIL,Millard Creek,W,SOG,NA,SOG,No,1
2018,MIL,Millard Creek,W,SOG,NA,SOG,No,1
1972,MIN,Minter Creek,H,SPS,0.046689693,PS,No,1
1973,MIN,Minter Creek,H,SPS,0.0848,PS,No,1
1974,MIN,Minter Creek,H,SPS,NA,PS,No,1
1975,MIN,Minter Creek,H,SPS,0.1208,PS,No,1
1976,MIN,Minter Creek,H,SPS,0.0919,PS,No,1
1977,MIN,Minter Creek,H,SPS,NA,PS,No,1
1978,MIN,Minter Creek,H,SPS,NA,PS,No,1
1979,MIN,Minter Creek,H,SPS,0.1311,PS,No,1
1980,MIN,Minter Creek,H,SPS,0.0385,PS,No,1
1981,MIN,Minter Creek,H,SPS,0.0782,PS,No,1
1982,MIN,Minter Creek,H,SPS,0.132,PS,No,1
1983,MIN,Minter Creek,H,SPS,0.0466,PS,No,1
1984,MIN,Minter Creek,H,SPS,0.0314,PS,No,1
1985,MIN,Minter Creek,H,SPS,0.1131,PS,No,1
1986,MIN,Minter Creek,H,SPS,NA,PS,No,1
1987,MIN,Minter Creek,H,SPS,NA,PS,No,1
1988,MIN,Minter Creek,H,SPS,NA,PS,No,1
1989,MIN,Minter Creek,H,SPS,NA,PS,No,1
1990,MIN,Minter Creek,H,SPS,NA,PS,No,1
1991,MIN,Minter Creek,H,SPS,NA,PS,No,1
1992,MIN,Minter Creek,H,SPS,NA,PS,No,1
1993,MIN,Minter Creek,H,SPS,NA,PS,No,1
1994,MIN,Minter Creek,H,SPS,NA,PS,No,1
1995,MIN,Minter Creek,H,SPS,NA,PS,No,1
1996,MIN,Minter Creek,H,SPS,NA,PS,No,1
1997,MIN,Minter Creek,H,SPS,NA,PS,No,1
1998,MIN,Minter Creek,H,SPS,NA,PS,No,1
1999,MIN,Minter Creek,H,SPS,NA,PS,No,1
2000,MIN,Minter Creek,H,SPS,NA,PS,No,1
2001,MIN,Minter Creek,H,SPS,0.0236,PS,No,1
2002,MIN,Minter Creek,H,SPS,0.0185,PS,No,1
2003,MIN,Minter Creek,H,SPS,0.036,PS,No,1
2004,MIN,Minter Creek,H,SPS,0.0189,PS,No,1
2005,MIN,Minter Creek,H,SPS,0.0112,PS,No,1
2006,MIN,Minter Creek,H,SPS,NA,PS,No,1
2007,MIN,Minter Creek,H,SPS,NA,PS,No,1
2008,MIN,Minter Creek,H,SPS,NA,PS,No,1
2009,MIN,Minter Creek,H,SPS,0.0016,PS,No,1
2010,MIN,Minter Creek,H,SPS,NA,PS,No,1
2011,MIN,Minter Creek,H,SPS,0.0309,PS,No,1
2012,MIN,Minter Creek,H,SPS,0.0186,PS,No,1
2013,MIN,Minter Creek,H,SPS,0.0106,PS,No,1
2014,MIN,Minter Creek,H,SPS,0.0074,PS,No,1
2015,MIN,Minter Creek,H,SPS,NA,PS,No,1
2016,MIN,Minter Creek,H,SPS,NA,PS,No,1
2017,MIN,Minter Creek,H,SPS,NA,PS,No,1
2018,MIN,Minter Creek,H,SPS,NA,PS,No,1
1972,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1973,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1974,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1975,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1976,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1977,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1978,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1979,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1980,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1981,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1982,MIN_W,Minter Creek Wild,W,SPS,0.1255,PS,No,1
1983,MIN_W,Minter Creek Wild,W,SPS,0.0933,PS,No,1
1984,MIN_W,Minter Creek Wild,W,SPS,0.0565,PS,No,1
1985,MIN_W,Minter Creek Wild,W,SPS,0.1347,PS,No,1
1986,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1987,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1988,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1989,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1990,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1991,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1992,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1993,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1994,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1995,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1996,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1997,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1998,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1999,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2000,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2001,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2002,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2003,MIN_W,Minter Creek Wild,W,SPS,0.0119,PS,No,1
2004,MIN_W,Minter Creek Wild,W,SPS,0.0131,PS,No,1
2005,MIN_W,Minter Creek Wild,W,SPS,0.0103,PS,No,1
2006,MIN_W,Minter Creek Wild,W,SPS,0.0602,PS,No,1
2007,MIN_W,Minter Creek Wild,W,SPS,0.0096,PS,No,1
2008,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2009,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2010,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2011,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2012,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2013,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2014,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2015,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2016,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2017,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
2018,MIN_W,Minter Creek Wild,W,SPS,NA,PS,No,1
1972,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1973,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1974,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1975,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1976,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1977,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1978,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1979,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1980,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1981,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1982,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1983,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1984,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1985,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1986,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1987,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1988,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1989,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1990,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1991,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1992,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1993,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1994,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1995,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1996,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1997,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1998,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1999,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
2000,MYR,Myrtle Creek,W,SOG,0.0287,SOG,No,1
2001,MYR,Myrtle Creek,W,SOG,0.0285,SOG,No,1
2002,MYR,Myrtle Creek,W,SOG,0.0144,SOG,No,1
2003,MYR,Myrtle Creek,W,SOG,0.025,SOG,No,1
2004,MYR,Myrtle Creek,W,SOG,0.0053,SOG,No,1
2005,MYR,Myrtle Creek,W,SOG,0.0107,SOG,No,1
2006,MYR,Myrtle Creek,W,SOG,0.0018,SOG,No,1
2007,MYR,Myrtle Creek,W,SOG,0.0156,SOG,No,1
2008,MYR,Myrtle Creek,W,SOG,0.0398,SOG,No,1
2009,MYR,Myrtle Creek,W,SOG,0.016,SOG,No,1
2010,MYR,Myrtle Creek,W,SOG,0.012,SOG,No,1
2011,MYR,Myrtle Creek,W,SOG,0.03,SOG,No,1
2012,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
2013,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
2014,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
2015,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
2016,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
2017,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
2018,MYR,Myrtle Creek,W,SOG,NA,SOG,No,1
1972,NOOK,Nooksack,H,NOWA,NA,PS,No,1
1973,NOOK,Nooksack,H,NOWA,NA,PS,No,1
1974,NOOK,Nooksack,H,NOWA,NA,PS,No,1
1975,NOOK,Nooksack,H,NOWA,NA,PS,No,1
1976,NOOK,Nooksack,H,NOWA,0.0611,PS,No,1
1977,NOOK,Nooksack,H,NOWA,NA,PS,No,1
1978,NOOK,Nooksack,H,NOWA,NA,PS,No,1
1979,NOOK,Nooksack,H,NOWA,NA,PS,No,1
1980,NOOK,Nooksack,H,NOWA,NA,PS,No,1
1981,NOOK,Nooksack,H,NOWA,NA,PS,No,1
1982,NOOK,Nooksack,H,NOWA,0.0572,PS,No,1
1983,NOOK,Nooksack,H,NOWA,0.1348,PS,No,1
1984,NOOK,Nooksack,H,NOWA,0.1369,PS,No,1
1985,NOOK,Nooksack,H,NOWA,0.1127,PS,No,1
1986,NOOK,Nooksack,H,NOWA,0.1675,PS,No,1
1987,NOOK,Nooksack,H,NOWA,0.1551,PS,No,1
1988,NOOK,Nooksack,H,NOWA,0.09,PS,No,1
1989,NOOK,Nooksack,H,NOWA,0.1146,PS,No,1
1990,NOOK,Nooksack,H,NOWA,0.0876,PS,No,1
1991,NOOK,Nooksack,H,NOWA,0.0748,PS,No,1
1992,NOOK,Nooksack,H,NOWA,0.0841,PS,No,1
1993,NOOK,Nooksack,H,NOWA,0.0674,PS,No,1
1994,NOOK,Nooksack,H,NOWA,0.0345,PS,No,1
1995,NOOK,Nooksack,H,NOWA,0.0521,PS,No,1
1996,NOOK,Nooksack,H,NOWA,0.0136,PS,No,1
1997,NOOK,Nooksack,H,NOWA,0.0082,PS,No,1
1998,NOOK,Nooksack,H,NOWA,0.0134,PS,No,1
1999,NOOK,Nooksack,H,NOWA,0.0145,PS,No,1
2000,NOOK,Nooksack,H,NOWA,0.0516,PS,No,1
2001,NOOK,Nooksack,H,NOWA,0.0385,PS,No,1
2002,NOOK,Nooksack,H,NOWA,0.0184,PS,No,1
2003,NOOK,Nooksack,H,NOWA,0.0296,PS,No,1
2004,NOOK,Nooksack,H,NOWA,0.0091,PS,No,1
2005,NOOK,Nooksack,H,NOWA,0.0079,PS,No,1
2006,NOOK,Nooksack,H,NOWA,0.0122,PS,No,1
2007,NOOK,Nooksack,H,NOWA,0.0074,PS,No,1
2008,NOOK,Nooksack,H,NOWA,0.0104,PS,No,1
2009,NOOK,Nooksack,H,NOWA,0.037,PS,No,1
2010,NOOK,Nooksack,H,NOWA,0.0462,PS,No,1
2011,NOOK,Nooksack,H,NOWA,0.0376,PS,No,1
2012,NOOK,Nooksack,H,NOWA,0.0526,PS,No,1
2013,NOOK,Nooksack,H,NOWA,0.0321,PS,No,1
2014,NOOK,Nooksack,H,NOWA,0.0217,PS,No,1
2015,NOOK,Nooksack,H,NOWA,NA,PS,No,1
2016,NOOK,Nooksack,H,NOWA,NA,PS,No,1
2017,NOOK,Nooksack,H,NOWA,NA,PS,No,1
2018,NOOK,Nooksack,H,NOWA,NA,PS,No,1
1972,PUNT,Puntledge,H,SOG,NA,SOG,No,1
1973,PUNT,Puntledge,H,SOG,NA,SOG,No,1
1974,PUNT,Puntledge,H,SOG,NA,SOG,No,1
1975,PUNT,Puntledge,H,SOG,NA,SOG,No,1
1976,PUNT,Puntledge,H,SOG,NA,SOG,No,1
1977,PUNT,Puntledge,H,SOG,NA,SOG,No,1
1978,PUNT,Puntledge,H,SOG,0.3366,SOG,No,1
1979,PUNT,Puntledge,H,SOG,0.1304,SOG,No,1
1980,PUNT,Puntledge,H,SOG,0.1168,SOG,No,1
1981,PUNT,Puntledge,H,SOG,0.0883,SOG,No,1
1982,PUNT,Puntledge,H,SOG,0.0962,SOG,No,1
1983,PUNT,Puntledge,H,SOG,0.0774,SOG,No,1
1984,PUNT,Puntledge,H,SOG,0.1715,SOG,No,1
1985,PUNT,Puntledge,H,SOG,0.1021,SOG,No,1
1986,PUNT,Puntledge,H,SOG,0.0338,SOG,No,1
1987,PUNT,Puntledge,H,SOG,0.0439,SOG,No,1
1988,PUNT,Puntledge,H,SOG,0.0305,SOG,No,1
1989,PUNT,Puntledge,H,SOG,0.0238,SOG,No,1
1990,PUNT,Puntledge,H,SOG,0.0437,SOG,No,1
1991,PUNT,Puntledge,H,SOG,0.0209,SOG,No,1
1992,PUNT,Puntledge,H,SOG,0.0265,SOG,No,1
1993,PUNT,Puntledge,H,SOG,0.0064,SOG,No,1
1994,PUNT,Puntledge,H,SOG,0.0177,SOG,No,1
1995,PUNT,Puntledge,H,SOG,0.015,SOG,No,1
1996,PUNT,Puntledge,H,SOG,0.0186,SOG,No,1
1997,PUNT,Puntledge,H,SOG,0.0007,SOG,No,1
1998,PUNT,Puntledge,H,SOG,0.0046,SOG,No,1
1999,PUNT,Puntledge,H,SOG,0.0071,SOG,No,1
2000,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2001,PUNT,Puntledge,H,SOG,0.0522,SOG,No,1
2002,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2003,PUNT,Puntledge,H,SOG,0.0316,SOG,No,1
2004,PUNT,Puntledge,H,SOG,0.0019,SOG,No,1
2005,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2006,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2007,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2008,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2009,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2010,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2011,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2012,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2013,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2014,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2015,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2016,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2017,PUNT,Puntledge,H,SOG,NA,SOG,No,1
2018,PUNT,Puntledge,H,SOG,NA,SOG,No,1
1972,PUY,Puyallup,H,SPS,NA,PS,No,1
1973,PUY,Puyallup,H,SPS,NA,PS,No,1
1974,PUY,Puyallup,H,SPS,0.0341,PS,No,1
1975,PUY,Puyallup,H,SPS,0.1388,PS,No,1
1976,PUY,Puyallup,H,SPS,0.2173,PS,No,1
1977,PUY,Puyallup,H,SPS,NA,PS,No,1
1978,PUY,Puyallup,H,SPS,NA,PS,No,1
1979,PUY,Puyallup,H,SPS,0.131,PS,No,1
1980,PUY,Puyallup,H,SPS,0.095,PS,No,1
1981,PUY,Puyallup,H,SPS,0.119,PS,No,1
1982,PUY,Puyallup,H,SPS,0.104,PS,No,1
1983,PUY,Puyallup,H,SPS,0.1603,PS,No,1
1984,PUY,Puyallup,H,SPS,0.1246,PS,No,1
1985,PUY,Puyallup,H,SPS,0.0933,PS,No,1
1986,PUY,Puyallup,H,SPS,0.1641,PS,No,1
1987,PUY,Puyallup,H,SPS,0.0741,PS,No,1
1988,PUY,Puyallup,H,SPS,0.1548,PS,No,1
1989,PUY,Puyallup,H,SPS,0.0952,PS,No,1
1990,PUY,Puyallup,H,SPS,0.0888,PS,No,1
1991,PUY,Puyallup,H,SPS,0.1038,PS,No,1
1992,PUY,Puyallup,H,SPS,0.0682,PS,No,1
1993,PUY,Puyallup,H,SPS,0.1174,PS,No,1
1994,PUY,Puyallup,H,SPS,0.1015,PS,No,1
1995,PUY,Puyallup,H,SPS,0.0606,PS,No,1
1996,PUY,Puyallup,H,SPS,0.0129,PS,No,1
1997,PUY,Puyallup,H,SPS,0.0136,PS,No,1
1998,PUY,Puyallup,H,SPS,0.0072,PS,No,1
1999,PUY,Puyallup,H,SPS,0.0595,PS,No,1
2000,PUY,Puyallup,H,SPS,0.0622,PS,No,1
2001,PUY,Puyallup,H,SPS,0.0661,PS,No,1
2002,PUY,Puyallup,H,SPS,0.055,PS,No,1
2003,PUY,Puyallup,H,SPS,0.0443,PS,No,1
2004,PUY,Puyallup,H,SPS,0.0515,PS,No,1
2005,PUY,Puyallup,H,SPS,0.0262,PS,No,1
2006,PUY,Puyallup,H,SPS,0.0304,PS,No,1
2007,PUY,Puyallup,H,SPS,0.0087,PS,No,1
2008,PUY,Puyallup,H,SPS,0.0291,PS,No,1
2009,PUY,Puyallup,H,SPS,0.0027,PS,No,1
2010,PUY,Puyallup,H,SPS,0.0168,PS,No,1
2011,PUY,Puyallup,H,SPS,0.0274,PS,No,1
2012,PUY,Puyallup,H,SPS,0.0188,PS,No,1
2013,PUY,Puyallup,H,SPS,0.0145,PS,No,1
2014,PUY,Puyallup,H,SPS,0.0103,PS,No,1
2015,PUY,Puyallup,H,SPS,0.0188,PS,No,1
2016,PUY,Puyallup,H,SPS,NA,PS,No,1
2017,PUY,Puyallup,H,SPS,NA,PS,No,1
2018,PUY,Puyallup,H,SPS,NA,PS,No,1
1972,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1973,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1974,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1975,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1976,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1977,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1978,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1979,QUIL,Quilcene,H,HOOD,0.1054,PS,No,1
1980,QUIL,Quilcene,H,HOOD,0.0739,PS,No,1
1981,QUIL,Quilcene,H,HOOD,0.0889,PS,No,1
1982,QUIL,Quilcene,H,HOOD,0.0576,PS,No,1
1983,QUIL,Quilcene,H,HOOD,0.0829,PS,No,1
1984,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1985,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1986,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1987,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1988,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1989,QUIL,Quilcene,H,HOOD,0.0677,PS,No,1
1990,QUIL,Quilcene,H,HOOD,0.0683,PS,No,1
1991,QUIL,Quilcene,H,HOOD,0.0257,PS,No,1
1992,QUIL,Quilcene,H,HOOD,0.0412,PS,No,1
1993,QUIL,Quilcene,H,HOOD,0.094,PS,No,1
1994,QUIL,Quilcene,H,HOOD,0.0534,PS,No,1
1995,QUIL,Quilcene,H,HOOD,0.0355,PS,No,1
1996,QUIL,Quilcene,H,HOOD,0.0478,PS,No,1
1997,QUIL,Quilcene,H,HOOD,0.0282,PS,No,1
1998,QUIL,Quilcene,H,HOOD,0.0105,PS,No,1
1999,QUIL,Quilcene,H,HOOD,0.0389,PS,No,1
2000,QUIL,Quilcene,H,HOOD,0.0485,PS,No,1
2001,QUIL,Quilcene,H,HOOD,NA,PS,No,1
2002,QUIL,Quilcene,H,HOOD,0.0369,PS,No,1
2003,QUIL,Quilcene,H,HOOD,0.0613,PS,No,1
2004,QUIL,Quilcene,H,HOOD,0.0516,PS,No,1
2005,QUIL,Quilcene,H,HOOD,0.0149,PS,No,1
2006,QUIL,Quilcene,H,HOOD,0.0341,PS,No,1
2007,QUIL,Quilcene,H,HOOD,0.0383,PS,No,1
2008,QUIL,Quilcene,H,HOOD,0.046,PS,No,1
2009,QUIL,Quilcene,H,HOOD,0.016,PS,No,1
2010,QUIL,Quilcene,H,HOOD,0.0576,PS,No,1
2011,QUIL,Quilcene,H,HOOD,0.0594,PS,No,1
2012,QUIL,Quilcene,H,HOOD,0.0353,PS,No,1
2013,QUIL,Quilcene,H,HOOD,0.0121,PS,No,1
2014,QUIL,Quilcene,H,HOOD,0.0198,PS,No,1
2015,QUIL,Quilcene,H,HOOD,NA,PS,No,1
2016,QUIL,Quilcene,H,HOOD,NA,PS,No,1
2017,QUIL,Quilcene,H,HOOD,NA,PS,No,1
2018,QUIL,Quilcene,H,HOOD,NA,PS,No,1
1972,QUIN,Quinault,H,NWC,NA,COAST,No,1
1973,QUIN,Quinault,H,NWC,NA,COAST,No,1
1974,QUIN,Quinault,H,NWC,NA,COAST,No,1
1975,QUIN,Quinault,H,NWC,0.0153,COAST,No,1
1976,QUIN,Quinault,H,NWC,0.0023,COAST,No,1
1977,QUIN,Quinault,H,NWC,0.009,COAST,No,1
1978,QUIN,Quinault,H,NWC,0.0275,COAST,No,1
